,Episode,Average Waiting Time
237,238,5.912202360597163
238,239,6.763656567263381
239,240,7.146731160758692
240,241,2.9636176809869443
241,242,2.914374607705057
242,243,2.8021360381888334
243,244,3.2413804616739945
244,245,12.615413524511462
245,246,2.932901825171283
246,247,3.3444970450804234
247,248,8.441889301814598
248,249,7.9630573148038035
249,250,7.359808815651276
250,251,18.141916407858478
251,252,2.7976060107191043
252,253,7.098977608152098
253,254,2.715909164018524
254,255,3.282738635688532
255,256,2.839371763156579
256,257,3.4725228557696015
257,258,4.201624809873862
258,259,6.558433239107627
259,260,4.602901087110943
260,261,12.779474720812434
261,262,5.576595892544906
262,263,17.260526781938406
263,264,5.714414013893821
264,265,3.3256972615368174
265,266,2.6039141661777774
266,267,4.318521281177239
267,268,2.718149528774566
268,269,2.852497782069901
269,270,2.870357682843467
270,271,6.259289258822601
271,272,6.289768268603753
272,273,3.189847413018507
273,274,2.7250299115712915
274,275,14.405512180333039
275,276,2.8867622448202694
276,277,2.9374756054511995
277,278,2.6481416730385723
278,279,2.802027752557529
279,280,6.824586909898566
280,281,9.740205490303234
281,282,3.404426015588942
282,283,17.587594784300155
283,284,3.070933643431195
284,285,16.320405632897135
285,286,2.9999380218581564
286,287,3.1323406501699496
287,288,3.9161250614575676
288,289,8.526439592968721
289,290,6.9298248698272715
290,291,4.546004742734974
291,292,11.486588706391467
292,293,4.523227287400714
293,294,11.88228585529682
294,295,8.617692638166366
295,296,5.233624448770643
296,297,3.9822423799894358
297,298,2.654447990508658
298,299,3.1288535679382434
299,300,13.326357082540966
